Date,AAPL,AMZN,GOOGL,META,MSFT
2023-09-22,0.011246169399971603,0.0036239312318180963,0.005679374041135825,0.003258710353699755,0.0005895277723294168
2023-09-25,0.011233289780276677,0.003619194107381988,0.006250134355268177,0.0037979694599877788,0.000786543905091381
2023-09-26,0.011089335775256974,0.0030343223880845635,0.006028685223588473,0.004144409726940971,0.0008389853891195061
2023-09-27,0.011091848092817594,0.0030346261959173053,0.0060330926752195715,0.004154710438764465,0.0008470340647828648
2023-09-28,0.011092868898373116,0.0030651169625627965,0.006017914219265102,0.004076333450414176,0.0008402911673139734
2023-09-29,0.011445755467598623,0.0031820560479856284,0.005943571824719496,0.004139500308436281,0.0009830106038161007
2023-10-02,0.01130426689064601,0.0030454350374026842,0.005667902280481696,0.003963844356756643,0.0007734051046553916
2023-10-03,0.011292276185973062,0.0025214186266132553,0.005655002345491704,0.004130483923854532,0.00040715680475280486
2023-10-04,0.011255643343920473,0.002478653835299431,0.0055823933481574835,0.004072056098806336,0.0002671067046724953
2023-10-05,0.011224349477708586,0.002501932655151487,0.005603108980961016,0.004081637406107976,0.0003332453807720383
2023-10-06,0.011133527979896236,0.0025670040734428017,0.005855763762380003,0.003658285542170063,0.00011495312242101006
2023-10-09,0.011086097302955697,0.002629021896516325,0.00585518325120327,0.003701234219688314,8.27856716516355e-05
2023-10-10,0.011138139612389174,0.0026897594268510336,0.005921231898692238,0.004202839201079375,0.00018787990624065734
2023-10-11,0.011107268697585838,0.002842785913466931,0.006830776347862543,0.004133958568894466,0.00025177935712402365
2023-10-12,0.01108870349633427,0.0028401888912453106,0.006753805504980028,0.0041725287487090375,0.00028111580248174617
2023-10-13,0.011234137720543281,0.0027231842871392464,0.006693265727086733,0.0038089028714274158,0.00023018724605995168
2023-10-16,0.011234037743338542,0.0025564234770617776,0.006673537285650764,0.0036503249834225378,0.001040570009381108
2023-10-17,0.011242235407758329,0.002673648040280977,0.006807146845245037,0.003682292084482258,0.00111558396532533
2023-10-18,0.011265848125848403,0.00304781067028196,0.00703578672236547,0.004261099892840212,0.0014008336269110983
2023-10-19,0.011279269806611847,0.0030460490151758245,0.007038605941184838,0.004518821637440162,0.001432713820615222
2023-10-20,0.011194326865778708,0.0028292960858305356,0.006930292781572067,0.004473531948518003,0.0013352108445782874
2023-10-23,0.011213534068355088,0.0027817969943462056,0.006925563032746072,0.004392824985153046,0.001480615639703779
2023-10-24,0.01122595364617491,0.0027071910784798106,0.008575037151400849,0.004449959304359881,0.0023417642350918796
2023-10-25,0.011158263759962738,0.0015240184875237837,0.003916308702471536,0.004520401128381844,0.002025403516745636
2023-10-26,0.01100469758280732,0.0018321826687733196,0.00390463211546355,0.004841370856604632,0.001470995940542284
2023-10-27,0.010960203110296725,0.0001411745545849552,0.003906735384190903,0.004608870171703909,0.0014776831655411073
2023-10-30,0.010840606610073527,-0.000308436178708283,0.003762927181317651,0.004502825218110507,0.0011648612235688367
2023-10-31,0.010933883657141482,-5.7428030675162056e-05,0.004006443656155479,0.004774863365278905,0.0015962231887676533
2023-11-01,0.010714957543861047,-0.00032788522231586015,0.003840488876786053,0.004242849722395001,0.0012874744837946608
2023-11-02,0.011762073964612072,0.00209025079480454,0.0038137031633340007,0.004265447808225346,0.0012729667101754934
2023-11-03,0.01192756247470796,0.0022238480029879264,0.004060258485545573,0.004353314572872052,0.001211533543526126
2023-11-06,0.01181208891785779,0.002296886680480205,0.0040246879758214504,0.004415521864382849,0.0012728491516247782
2023-11-07,0.011739522008190404,0.002222034931397384,0.004092520473045574,0.004636680614767085,0.001327622643910925
2023-11-08,0.011723361459867486,0.002219661901479146,0.004074890405932296,0.004635023262134181,0.0013095770254413983
2023-11-09,0.01171731139676355,0.002174497509057925,0.0040060341498563065,0.004724503050145747,0.0012997438991760365
2023-11-10,0.011452720542675137,0.002100041027518755,0.003945154221352786,0.00454924992633288,0.0010204457111197118
2023-11-13,0.011486302324743633,0.0022531136934082763,0.0040036906298826745,0.0046501110724157,0.0010049317628609503
2023-11-14,0.011399130862656414,0.0022303894846879106,0.003985422835179213,0.004805085169205817,0.0009848568664537795
2023-11-15,0.011547011690998485,0.0021230667944928464,0.003999212514762859,0.005231457947920012,0.0010900238809454284
2023-11-16,0.011512699427044451,0.0021359216174161415,0.0040607143208080745,0.005267660337807865,0.0009683166562094447
2023-11-17,0.011535918337932998,0.0020839891532225506,0.004001323401122071,0.005463880069796367,0.0008697782774808975
2023-11-20,0.011523805494522133,0.002082594711063361,0.003994711009674114,0.005448368699572718,0.0006803989278184198
2023-11-21,0.011771657759256605,0.0020019923209682426,0.004258752791952272,0.005581351314287129,0.0006455200747543799
2023-11-22,0.01223794843415354,0.0021934795404367803,0.004403365239646368,0.0058909946041182555,0.0009191016641587162
2023-11-24,0.012277942414358839,0.0022232233811666814,0.004313067423763688,0.0058436281434429,0.0009372476944861288
2023-11-27,0.012315133672755104,0.0022166515977691398,0.0043369319936775105,0.005855946007759665,0.0009371734105220741
2023-11-28,0.012599860622688806,0.0022521347095967974,0.00464830207635801,0.006080653058438856,0.000981845949101369
2023-11-29,0.012810898554941792,0.002236573658029057,0.004566035770221036,0.005916602003548866,0.0008903426249107105
2023-11-30,0.012806163401384426,0.0023954051091284456,0.004417656334380817,0.005781480958009868,0.0009053988748389148
2023-12-01,0.01282272436633718,0.002384658030491569,0.004412721886215623,0.0057457654964148674,0.0007918652576130517
2023-12-04,0.012761510706550443,0.0023056918083770306,0.004245916198431256,0.005684609089976353,0.0007340371325686417
2023-12-05,0.013376884195306648,0.0023317651206193196,0.004198903061644329,0.0056738179373368655,0.0007113827397841263
2023-12-06,0.014013133541554436,0.0023298067193585972,0.00419445580862093,0.005670900887233397,0.0006973657446271084
2023-12-07,0.01395954214997807,0.0022409711109083463,0.002986202913770941,0.005336239016258248,0.0007632876943091133
2023-12-08,0.01395302476406067,0.002696571316940028,0.002906507306122668,0.005634578934192409,0.0007835740766482385
2023-12-11,0.014054655832306749,0.0027229176294671573,0.0028958364550611335,0.005568308136169969,0.0009656462816657087
